ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12587757,JF107227,01/08/2022 09:15:00 PM,021XX S INDIANA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0132,001,3,33,07,1177977,1890072,2022,10/11/2022 04:45:59 PM,41.853676611,-87.622239838,"(41.853676611, -87.622239838)"
12589179,JF107951,01/08/2022 09:20:00 PM,011XX W VAN BUREN ST,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,GAS STATION,false,true,1232,012,25,28,04A,1168551,1898323,2022,10/11/2022 04:45:59 PM,41.876527017,-87.656597758,"(41.876527017, -87.656597758)"
12591191,JF111443,01/08/2022 09:20:00 PM,081XX S CHAPPEL AVE,141B,WEAPONS VIOLATION,UNLAWFUL USE - OTHER FIREARM,STREET,false,false,0414,004,8,46,15,1191276,1851335,2022,10/11/2022 04:45:59 PM,41.747067269,-87.574683443,"(41.747067269, -87.574683443)"
12588155,JF107842,01/08/2022 09:30:00 PM,064XX S MINERVA AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0314,003,20,42,08A,1185144,1862571,2022,10/11/2022 04:45:59 PM,41.778046084,-87.596799907,"(41.778046084, -87.596799907)"
12588273,JF108006,01/08/2022 09:30:00 PM,003XX E LOWER WACKER DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0114,001,42,32,07,1178617,1902459,2022,10/11/2022 04:45:59 PM,41.887652678,-87.619512757,"(41.887652678, -87.619512757)"
12589699,JF107191,01/08/2022 09:40:00 PM,011XX E 79TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0411,004,8,45,08B,1185383,1852531,2022,10/11/2022 04:45:59 PM,41.750489763,-87.59623914,"(41.750489763, -87.59623914)"
12592558,JF112262,01/08/2022 09:40:00 PM,008XX S WELLS ST,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0123,001,25,32,06,1174841,1896540,2022,10/11/2022 04:45:59 PM,41.871495938,-87.63355649,"(41.871495938, -87.63355649)"
12587702,JF107200,01/08/2022 09:52:00 PM,019XX N LOWELL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2534,025,35,20,08B,1147081,1912551,2022,10/11/2022 04:45:59 PM,41.916007665,-87.735064834,"(41.916007665, -87.735064834)"
12587836,JF107226,01/08/2022 09:55:00 PM,085XX S SEELEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0614,006,18,71,08B,1164176,1848088,2022,10/11/2022 04:45:59 PM,41.738769779,-87.674076139,"(41.738769779, -87.674076139)"
12587855,JF107225,01/08/2022 09:56:00 PM,122XX S EMERALD AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0523,005,34,53,05,1173535,1823745,2022,10/11/2022 04:45:59 PM,41.671767118,-87.640504226,"(41.671767118, -87.640504226)"
12588373,JF107552,01/08/2022 10:00:00 PM,014XX W SHERWIN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,2423,024,49,1,14,1165380,1948756,2022,10/11/2022 04:45:59 PM,42.014985642,-87.666800641,"(42.014985642, -87.666800641)"
12590035,JF108113,01/08/2022 10:00:00 PM,011XX N RIDGEWAY AVE,0810,THEFT,OVER $500,APARTMENT,false,false,1112,011,27,23,06,1151171,1907321,2022,10/11/2022 04:45:59 PM,41.901576776,-87.720175662,"(41.901576776, -87.720175662)"
12589312,JF107558,01/08/2022 10:00:00 PM,057XX S SAWYER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0822,008,23,63,14,1155699,1866288,2022,10/11/2022 04:45:59 PM,41.788887421,-87.704647053,"(41.788887421, -87.704647053)"
12588581,JF108273,01/08/2022 10:00:00 PM,007XX N NOBLE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1215,012,27,24,06,1166919,1905250,2022,10/11/2022 04:45:59 PM,41.895570375,-87.66239105,"(41.895570375, -87.66239105)"
12587877,JF107423,01/08/2022 10:00:00 PM,0000X S LEAMINGTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1533,015,28,25,14,1142140,1899428,2022,10/11/2022 04:45:59 PM,41.880089774,-87.753543813,"(41.880089774, -87.753543813)"
12587718,JF107236,01/08/2022 10:00:00 PM,021XX S MICHIGAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,false,false,0131,001,3,33,14,1177542,1890071,2022,10/11/2022 04:45:59 PM,41.853683741,-87.62383646,"(41.853683741, -87.62383646)"
12596365,JF117664,01/08/2022 10:00:00 PM,046XX W 47TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0815,008,22,56,14,1146053,1873062,2022,10/11/2022 04:45:59 PM,41.807664458,-87.739844595,"(41.807664458, -87.739844595)"
12588125,JF107811,01/08/2022 10:00:00 PM,054XX S HARDING AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0822,008,23,62,14,1150963,1868214,2022,10/11/2022 04:45:59 PM,41.794266378,-87.721962303,"(41.794266378, -87.721962303)"
12588006,JF107655,01/08/2022 10:00:00 PM,013XX N MILWAUKEE AVE,0890,THEFT,FROM BUILDING,BAR OR TAVERN,false,false,1433,014,1,24,06,1164328,1909304,2022,10/11/2022 04:45:59 PM,41.906750051,-87.671792346,"(41.906750051, -87.671792346)"
12587786,JF107224,01/08/2022 10:03:00 PM,108XX S FOREST AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,false,false,0513,005,9,49,15,1180170,1833156,2022,10/11/2022 04:45:59 PM,41.697443305,-87.615933491,"(41.697443305, -87.615933491)"
12587793,JF107230,01/08/2022 10:03:00 PM,062XX S MAPLEWOOD AVE,0325,ROBBERY,VEHICULAR HIJACKING,SIDEWALK,false,false,0825,008,16,66,03,1160442,1863246,2022,10/11/2022 04:45:59 PM,41.780443267,-87.6873398,"(41.780443267, -87.6873398)"
12587761,JF107205,01/08/2022 10:04:00 PM,015XX W HUBBARD ST,0810,THEFT,OVER $500,STREET,false,false,1215,012,27,24,06,1165933,1903175,2022,10/11/2022 04:45:59 PM,41.889897525,-87.666071652,"(41.889897525, -87.666071652)"
12587726,JF107241,01/08/2022 10:04:00 PM,018XX S ST LOUIS AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,true,true,1021,010,24,29,04B,1153328,1890774,2022,10/11/2022 04:45:59 PM,41.856127492,-87.712692233,"(41.856127492, -87.712692233)"
12589445,JF109234,01/08/2022 10:10:00 PM,023XX N SAWYER AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,1413,014,32,22,06,1154121,1915379,2022,10/11/2022 04:45:59 PM,41.92363026,-87.709124514,"(41.92363026, -87.709124514)"
12587710,JF107223,01/08/2022 10:20:00 PM,031XX W MONTROSE AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,STREET,false,false,1724,017,33,16,26,1154807,1929075,2022,10/11/2022 04:45:59 PM,41.961199331,-87.706235722,"(41.961199331, -87.706235722)"
12588009,JF107643,01/08/2022 10:30:00 PM,004XX W 26TH ST,0810,THEFT,OVER $500,STREET,false,false,0914,009,11,60,06,1173354,1887026,2022,10/11/2022 04:45:59 PM,41.84542195,-87.639298142,"(41.84542195, -87.639298142)"
12588823,JF108597,01/08/2022 10:30:00 PM,074XX N WESTERN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2411,024,50,2,14,1159015,1949544,2022,10/11/2022 04:45:59 PM,42.017281547,-87.690199699,"(42.017281547, -87.690199699)"
12587773,JF107275,01/08/2022 10:45:00 PM,025XX W 53RD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0923,009,14,63,14,1160115,1869435,2022,10/11/2022 04:45:59 PM,41.797433456,-87.688368431,"(41.797433456, -87.688368431)"
12588097,JF107561,01/08/2022 10:45:00 PM,096XX S LA SALLE ST,0810,THEFT,OVER $500,STREET,false,false,0511,005,21,49,06,1176975,1841071,2022,10/11/2022 04:45:59 PM,41.719235601,-87.627394173,"(41.719235601, -87.627394173)"
12587747,JF107239,01/08/2022 10:55:00 PM,025XX S ST LOUIS AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,true,false,1024,010,22,30,04A,1153442,1886863,2022,10/11/2022 04:45:59 PM,41.845392983,-87.712377599,"(41.845392983, -87.712377599)"
12589093,JF108588,01/08/2022 11:00:00 PM,006XX W TAYLOR ST,0810,THEFT,OVER $500,WAREHOUSE,false,false,0124,001,25,28,06,,,2022,01/15/2022 03:51:53 PM,,,
12588971,JF108809,01/08/2022 11:00:00 PM,015XX N CLYBOURN AVE,0820,THEFT,$500 AND UNDER,CTA TRAIN,false,false,1822,018,2,8,06,1170470,1910783,2022,10/11/2022 04:45:59 PM,41.910676312,-87.649187069,"(41.910676312, -87.649187069)"
12588105,JF107758,01/08/2022 11:00:00 PM,069XX S PULASKI RD,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,false,false,0833,008,13,65,05,1150901,1858076,2022,10/11/2022 04:45:59 PM,41.766447321,-87.722453757,"(41.766447321, -87.722453757)"
12587910,JF107516,01/08/2022 11:00:00 PM,106XX S YATES AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,false,0434,004,7,51,08A,1194343,1834983,2022,10/11/2022 04:45:59 PM,41.702121118,-87.563980845,"(41.702121118, -87.563980845)"
12587842,JF107272,01/08/2022 11:00:00 PM,048XX W FULLERTON AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,PARKING LOT / GARAGE (NON RESIDENTIAL),true,false,2522,025,31,19,03,1143780,1915524,2022,10/11/2022 04:45:59 PM,41.924228431,-87.747117979,"(41.924228431, -87.747117979)"
12587730,JF107253,01/08/2022 11:07:00 PM,063XX W SCHOOL ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1633,016,36,17,08B,1133568,1921268,2022,10/11/2022 04:45:59 PM,41.940176067,-87.78450658,"(41.940176067, -87.78450658)"
12587740,JF107266,01/08/2022 11:08:00 PM,070XX S WENTWORTH AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,0731,007,6,69,15,1176176,1858350,2022,10/11/2022 04:45:59 PM,41.766669268,-87.629803234,"(41.766669268, -87.629803234)"
12587829,JF107251,01/08/2022 11:10:00 PM,012XX N CLEAVER ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1433,014,2,24,08B,1166497,1908354,2022,10/11/2022 04:45:59 PM,41.90409701,-87.663851988,"(41.90409701, -87.663851988)"
12587856,JF107250,01/08/2022 11:20:00 PM,102XX S MICHIGAN AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,CTA BUS STOP,false,false,0511,005,9,49,03,1178992,1836884,2022,10/11/2022 04:45:59 PM,41.707700295,-87.620133609,"(41.707700295, -87.620133609)"
12587721,JF107255,01/08/2022 11:27:00 PM,034XX W MADISON ST,0560,ASSAULT,SIMPLE,RESTAURANT,false,false,1123,011,28,27,08A,1153523,1899806,2022,10/11/2022 04:45:59 PM,41.88090842,-87.711736421,"(41.88090842, -87.711736421)"
12587806,JF107278,01/08/2022 11:52:00 PM,007XX N MICHIGAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL / MOTEL,false,true,1834,018,42,8,08B,1177303,1905177,2022,10/11/2022 04:45:59 PM,41.895140898,-87.624255632,"(41.895140898, -87.624255632)"
12589032,JF107277,01/08/2022 11:58:00 PM,008XX N STATE ST,0320,ROBBERY,STRONG ARM - NO WEAPON,CTA PLATFORM,false,false,1832,018,2,8,03,1176223,1905805,2022,10/11/2022 04:45:59 PM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)"
12794787,JF357618,01/09/2022 12:00:00 AM,004XX N WELLS ST,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,false,false,1831,018,42,8,14,1174660,1903139,2022,10/25/2022 04:46:49 PM,41.889608042,-87.634023591,"(41.889608042, -87.634023591)"
12589848,JF108913,01/09/2022 12:00:00 AM,046XX S VINCENNES AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,false,false,0221,002,3,38,11,1180399,1874205,2022,10/11/2022 04:45:59 PM,41.810081037,-87.613838101,"(41.810081037, -87.613838101)"
12671686,JF209186,01/09/2022 12:00:00 AM,005XX N WOOD ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1215,012,1,24,26,1164300,1903862,2022,10/25/2022 04:46:49 PM,41.891817396,-87.672049291,"(41.891817396, -87.672049291)"
12588090,JF107672,01/09/2022 12:00:00 AM,068XX S HERMITAGE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0725,007,17,67,07,1165859,1859354,2022,10/11/2022 04:45:59 PM,41.769649723,-87.667590545,"(41.769649723, -87.667590545)"
12588732,JF108524,01/09/2022 12:00:00 AM,080XX S WASHTENAW AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0835,008,18,70,11,1159778,1851118,2022,10/11/2022 04:45:59 PM,41.747175901,-87.690106644,"(41.747175901, -87.690106644)"
12593141,JF113779,01/09/2022 12:00:00 AM,027XX N CANNON DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1935,019,43,7,14,1173451,1918537,2022,10/11/2022 04:45:59 PM,41.931887857,-87.638005095,"(41.931887857, -87.638005095)"
12595618,JF116806,01/09/2022 12:00:00 AM,021XX S CLARK ST,1320,CRIMINAL DAMAGE,TO VEHICLE,AIRPORT PARKING LOT,false,false,0131,001,3,33,14,1175829,1890095,2022,10/11/2022 04:45:59 PM,41.853788266,-87.630123011,"(41.853788266, -87.630123011)"
12589201,JF108752,01/09/2022 12:00:00 AM,030XX W CARROLL AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER (SPECIFY),false,false,1222,012,27,27,26,1156114,1902253,2022,10/11/2022 04:45:59 PM,41.887571335,-87.702156331,"(41.887571335, -87.702156331)"
12587795,JF107286,01/09/2022 12:00:00 AM,015XX E 69TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,false,true,0332,003,5,43,04A,1187724,1859547,2022,10/11/2022 04:45:59 PM,41.769686947,-87.587437826,"(41.769686947, -87.587437826)"
12588709,JF108467,01/09/2022 12:00:00 AM,016XX N MAJOR AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,false,false,2531,025,29,25,05,1138148,1910284,2022,10/11/2022 04:45:59 PM,41.909953062,-87.767939497,"(41.909953062, -87.767939497)"
12590359,JF110408,01/09/2022 12:00:00 AM,038XX N KEDVALE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,false,1732,017,45,16,26,1148162,1925284,2022,10/11/2022 04:45:59 PM,41.95092738,-87.730764481,"(41.95092738, -87.730764481)"
12588945,JF108456,01/09/2022 12:00:00 AM,002XX E GRAND AVE,0870,THEFT,POCKET-PICKING,GROCERY FOOD STORE,false,false,1834,018,42,8,06,1178222,1903964,2022,10/11/2022 04:45:59 PM,41.891791478,-87.620917415,"(41.891791478, -87.620917415)"
12588822,JF108636,01/09/2022 12:00:00 AM,036XX W GRENSHAW ST,0820,THEFT,$500 AND UNDER,RESIDENCE,false,true,1133,011,24,29,06,1152212,1894795,2022,10/11/2022 04:45:59 PM,41.867183643,-87.716682539,"(41.867183643, -87.716682539)"
12590235,JF110210,01/09/2022 12:00:00 AM,004XX E WATERSIDE DR,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,APARTMENT,false,false,0114,001,42,32,11,1179697,1902210,2022,10/11/2022 04:45:59 PM,41.886944689,-87.615554362,"(41.886944689, -87.615554362)"
12593975,JF114811,01/09/2022 12:01:00 AM,057XX S TROY ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,0824,008,14,63,26,1156363,1866367,2022,10/11/2022 04:45:59 PM,41.789090859,-87.702210248,"(41.789090859, -87.702210248)"
12588230,JF107819,01/09/2022 12:01:00 AM,023XX E 68TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0331,003,5,43,14,1192781,1860329,2022,10/11/2022 04:45:59 PM,41.771710971,-87.568875955,"(41.771710971, -87.568875955)"
12592287,JF111489,01/09/2022 12:01:00 AM,029XX S FEDERAL ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,false,true,0133,001,3,35,08B,1176025,1885766,2022,10/11/2022 04:45:59 PM,41.841904764,-87.629533842,"(41.841904764, -87.629533842)"
12589255,JF109052,01/09/2022 12:01:00 AM,031XX N HALSTED ST,0820,THEFT,$500 AND UNDER,BAR OR TAVERN,false,false,1934,019,44,6,06,1170368,1921292,2022,10/11/2022 04:45:59 PM,41.939515748,-87.649253785,"(41.939515748, -87.649253785)"
12613731,JF139345,01/09/2022 12:01:00 AM,001XX S BELL AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,1223,012,27,28,11,1161404,1899332,2022,10/11/2022 04:45:59 PM,41.87944744,-87.68281111,"(41.87944744, -87.68281111)"
12587940,JF107500,01/09/2022 12:10:00 AM,007XX W 66TH PL,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,VACANT LOT / LAND,false,true,0723,007,6,68,07,1172481,1860776,2022,10/11/2022 04:45:59 PM,41.773408638,-87.643275444,"(41.773408638, -87.643275444)"
12587736,JF107274,01/09/2022 12:15:00 AM,066XX S HERMITAGE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0725,007,15,67,14,1165810,1860727,2022,10/11/2022 04:45:59 PM,41.773418457,-87.667731208,"(41.773418457, -87.667731208)"
12587752,JF107295,01/09/2022 12:17:00 AM,002XX E OHIO ST,0460,BATTERY,SIMPLE,APARTMENT,true,false,1834,018,42,8,08B,1177936,1904246,2022,10/11/2022 04:45:59 PM,41.892571811,-87.621959165,"(41.892571811, -87.621959165)"
12587801,JF107290,01/09/2022 12:20:00 AM,040XX E 134TH ST,0560,ASSAULT,SIMPLE,STREET,false,false,0433,004,10,55,08A,1204544,1816604,2022,10/11/2022 04:45:59 PM,41.651431329,-87.527258234,"(41.651431329, -87.527258234)"
12587742,JF107284,01/09/2022 12:30:00 AM,018XX W 21ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1234,012,25,31,08B,1164370,1890104,2022,10/11/2022 04:45:59 PM,41.854062779,-87.6721814,"(41.854062779, -87.6721814)"
12587939,JF107458,01/09/2022 12:30:00 AM,007XX W 66TH PL,0820,THEFT,$500 AND UNDER,STREET,false,true,0723,007,6,68,06,1172475,1860775,2022,10/11/2022 04:45:59 PM,41.773406026,-87.643297468,"(41.773406026, -87.643297468)"
12588422,JF107318,01/09/2022 12:30:00 AM,060XX N BROADWAY,0810,THEFT,OVER $500,STREET,false,false,2433,024,48,77,06,1167203,1940424,2022,10/11/2022 04:45:59 PM,41.992083345,-87.660333697,"(41.992083345, -87.660333697)"
12587818,JF107289,01/09/2022 12:35:00 AM,0000X E 48TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0224,002,3,38,14,1177750,1873225,2022,10/11/2022 04:45:59 PM,41.807452276,-87.623583874,"(41.807452276, -87.623583874)"
12587921,JF107477,01/09/2022 12:36:00 AM,107XX S AVENUE J,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,false,true,0432,004,10,52,04A,1202516,1834419,2022,10/11/2022 04:45:59 PM,41.700369203,-87.534073551,"(41.700369203, -87.534073551)"
12587737,JF107285,01/09/2022 12:48:00 AM,026XX S RIDGEWAY AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,1031,010,22,30,15,1151798,1886133,2022,10/11/2022 04:45:59 PM,41.843422232,-87.718430128,"(41.843422232, -87.718430128)"
12587799,JF107302,01/09/2022 12:50:00 AM,047XX W GRACE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,1731,017,30,15,08B,1144060,1924841,2022,10/11/2022 04:45:59 PM,41.949789898,-87.745854529,"(41.949789898, -87.745854529)"
12589975,JF108908,01/09/2022 12:57:00 AM,0000X S WABASH AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,false,false,0112,001,42,32,04A,1176814,1900252,2022,10/11/2022 04:45:59 PM,41.881637516,-87.626200642,"(41.881637516, -87.626200642)"
12630833,JF159475,01/09/2022 01:00:00 AM,026XX N Wayne Ave,0810,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,false,false,1932,019,32,7,06,,,2022,03/02/2022 03:53:21 PM,,,
12587822,JF107310,01/09/2022 01:00:00 AM,106XX S BUFFALO AVE,0935,MOTOR VEHICLE THEFT,"THEFT / RECOVERY - TRUCK, BUS, MOBILE HOME",STREET,false,false,0432,004,10,52,07,1199860,1835102,2022,10/11/2022 04:45:59 PM,41.702310644,-87.543775632,"(41.702310644, -87.543775632)"
12587903,JF107505,01/09/2022 01:00:00 AM,061XX S INGLESIDE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0313,003,20,42,07,1183505,1864463,2022,10/11/2022 04:45:59 PM,41.783276267,-87.602749535,"(41.783276267, -87.602749535)"
12588831,JF107984,01/09/2022 01:00:00 AM,073XX S SOUTH SHORE DR,0810,THEFT,OVER $500,APARTMENT,false,false,0334,003,7,43,06,1195289,1857256,2022,10/11/2022 04:45:59 PM,41.763216905,-87.559783946,"(41.763216905, -87.559783946)"
12587789,JF107309,01/09/2022 01:00:00 AM,019XX N HALSTED ST,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,TAXICAB,false,false,1813,018,43,7,02,1170651,1913088,2022,10/11/2022 04:45:59 PM,41.916997391,-87.648454528,"(41.916997391, -87.648454528)"
12588794,JF108109,01/09/2022 01:00:00 AM,073XX S RHODES AVE,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,APARTMENT,false,true,0323,003,6,69,04B,1181178,1856393,2022,10/11/2022 04:45:59 PM,41.761185325,-87.61152932,"(41.761185325, -87.61152932)"
12588531,JF108200,01/09/2022 01:00:00 AM,040XX N KEDVALE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,STREET,false,false,1722,017,39,16,26,1148119,1926694,2022,10/11/2022 04:45:59 PM,41.954797361,-87.730886113,"(41.954797361, -87.730886113)"
12588171,JF107697,01/09/2022 01:00:00 AM,006XX N LAKE SHORE DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1834,018,42,8,07,1179792,1904743,2022,10/11/2022 04:45:59 PM,41.893893173,-87.615127644,"(41.893893173, -87.615127644)"
12587968,JF107398,01/09/2022 01:00:00 AM,0000X W 95TH ST,0870,THEFT,POCKET-PICKING,CTA TRAIN,false,false,0634,006,21,49,06,1177762,1841949,2022,10/11/2022 04:45:59 PM,41.721627204,-87.624485177,"(41.721627204, -87.624485177)"
12587817,JF107319,01/09/2022 01:08:00 AM,0000X E MONROE ST,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",HOTEL / MOTEL,true,true,0112,001,42,32,04B,1176591,1899936,2022,10/11/2022 04:45:59 PM,41.880775433,-87.627029031,"(41.880775433, -87.627029031)"
12587787,JF107322,01/09/2022 01:30:00 AM,009XX S CICERO AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1131,011,24,25,06,1144534,1895418,2022,10/11/2022 04:45:59 PM,41.869041122,-87.744854177,"(41.869041122, -87.744854177)"
12587803,JF107329,01/09/2022 01:59:00 AM,012XX S TROY ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,false,true,1022,010,24,29,26,1155554,1894299,2022,10/11/2022 04:45:59 PM,41.865756034,-87.704426864,"(41.865756034, -87.704426864)"
12588272,JF107313,01/09/2022 02:00:00 AM,082XX S COMMERCIAL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,0424,004,7,46,14,1197620,1850999,2022,10/11/2022 04:45:59 PM,41.74598942,-87.551449002,"(41.74598942, -87.551449002)"
12587811,JF107333,01/09/2022 02:00:00 AM,048XX N SPAULDING AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,true,true,1713,017,33,14,04B,1153507,1931974,2022,10/11/2022 04:45:59 PM,41.969180376,-87.710937818,"(41.969180376, -87.710937818)"
12587954,JF107550,01/09/2022 02:00:00 AM,030XX S PULASKI RD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1031,010,22,30,07,1150193,1884078,2022,10/11/2022 04:45:59 PM,41.837814428,-87.724373645,"(41.837814428, -87.724373645)"
12587851,JF107370,01/09/2022 02:03:00 AM,022XX S ST LOUIS AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,false,true,1024,010,22,30,04B,1153385,1888857,2022,10/11/2022 04:45:59 PM,41.850865888,-87.712533884,"(41.850865888, -87.712533884)"
12587847,JF107366,01/09/2022 02:10:00 AM,002XX N JUSTINE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1215,012,27,28,06,1166114,1901656,2022,10/11/2022 04:45:59 PM,41.88572541,-87.665450361,"(41.88572541, -87.665450361)"
12587788,JF107326,01/09/2022 02:12:00 AM,085XX S ST LAWRENCE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,false,true,0632,006,6,44,04A,1181728,1848508,2022,10/11/2022 04:45:59 PM,41.739535346,-87.609756582,"(41.739535346, -87.609756582)"
12587821,JF107325,01/09/2022 02:15:00 AM,027XX N CALIFORNIA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1411,014,32,22,14,1157243,1917990,2022,10/11/2022 04:45:59 PM,41.930732102,-87.697581941,"(41.930732102, -87.697581941)"
12591543,JF111631,01/09/2022 02:20:00 AM,0000X W PARKING LOT A ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,AIRPORT PARKING LOT,false,false,1654,016,41,76,07,1101086,1935036,2022,10/11/2022 04:45:59 PM,41.978466127,-87.903638571,"(41.978466127, -87.903638571)"
12587798,JF107338,01/09/2022 02:28:00 AM,006XX N CLARK ST,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,false,false,1832,018,42,8,26,1175432,1904246,2022,10/11/2022 04:45:59 PM,41.892628411,-87.63115524,"(41.892628411, -87.63115524)"
12588383,JF107343,01/09/2022 02:30:00 AM,0000X W TERMINAL ST,0820,THEFT,$500 AND UNDER,AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA,false,false,1652,016,41,76,06,1100726,1934289,2022,10/11/2022 04:45:59 PM,41.9764212,-87.904976266,"(41.9764212, -87.904976266)"
12587808,JF107331,01/09/2022 02:30:00 AM,012XX S WABASH AVE,0860,THEFT,RETAIL THEFT,GAS STATION,true,false,0131,001,3,33,06,1176963,1894862,2022,10/11/2022 04:45:59 PM,41.866843668,-87.625816668,"(41.866843668, -87.625816668)"
